age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
70.5,4,1,2,0,3462.0,0,0,0,11.0,1,265.0,1.0,-1.0,0.0,0
57.0,5,1,1,0,3462.0,0,0,0,11.0,1,491.0,1.0,-1.0,0.0,0
55.0,9,1,2,0,199.0,0,0,0,11.0,1,151.0,1.0,-1.0,0.0,0
70.5,4,1,1,0,683.0,0,0,1,11.0,1,181.0,1.0,-1.0,0.0,0
42.0,1,1,0,0,201.0,1,0,0,11.0,1,265.0,1.0,-1.0,0.0,1
64.0,5,1,1,0,504.0,0,0,0,11.0,1,157.0,1.0,-1.0,0.0,0
34.0,0,2,1,0,-32.0,0,1,0,11.0,1,89.0,3.0,-1.0,0.0,0
24.0,6,2,2,0,2376.0,0,0,0,11.0,1,123.0,1.0,-1.0,0.0,0
33.0,2,1,1,0,73.0,1,0,0,11.0,1,156.0,1.0,-1.0,0.0,0
42.0,9,1,1,0,1559.0,0,0,0,11.0,1,155.0,1.0,-1.0,0.0,0
42.0,10,1,1,0,190.0,0,0,0,11.0,1,643.0,2.0,-1.0,0.0,1
42.0,7,2,2,0,94.0,1,0,0,11.0,1,176.0,2.0,-1.0,0.0,1
29.0,8,2,1,0,2929.0,0,0,0,11.0,1,91.0,1.0,-1.0,0.0,0
20.0,8,2,1,0,130.0,0,0,1,11.0,1,88.0,1.0,-1.0,0.0,0
22.0,8,2,1,0,1215.0,0,0,0,11.0,1,154.0,1.0,-1.0,0.0,0
28.0,8,2,1,0,3462.0,0,0,0,11.0,1,344.0,1.0,-1.0,0.0,0
55.0,9,0,1,0,3450.0,0,0,0,11.0,1,110.0,1.0,-1.0,0.0,0
40.0,0,1,2,0,1108.0,0,0,0,11.0,1,170.0,2.0,-1.0,0.0,0
70.0,3,0,0,0,1311.0,0,0,0,11.0,1,643.0,1.0,-1.0,0.0,1
57.0,9,1,1,0,589.0,1,0,0,11.0,1,167.0,1.0,-1.0,0.0,1
60.0,5,1,1,0,1853.0,0,0,0,11.0,1,408.0,1.0,-1.0,0.0,1
53.0,1,0,0,0,3462.0,0,0,1,11.0,1,254.0,1.0,-1.0,0.0,1
31.0,4,1,2,0,199.0,1,1,0,11.0,1,127.0,2.0,-1.0,0.0,0
48.0,10,0,1,0,201.0,0,0,0,11.0,1,140.0,1.0,-1.0,0.0,1
30.0,4,2,2,0,533.0,0,0,0,11.0,1,229.0,2.0,-1.0,0.0,1
60.0,9,1,2,0,3462.0,1,0,0,11.0,1,75.0,1.0,-1.0,0.0,0
61.0,5,1,2,0,2557.0,1,0,0,11.0,1,139.0,3.0,-1.0,0.0,1
70.5,5,0,1,0,631.0,0,0,1,11.0,1,95.0,1.0,-1.0,0.0,0
32.0,4,2,2,0,131.0,1,0,0,11.0,1,112.0,1.0,-1.0,0.0,0
31.0,7,2,2,0,620.0,0,0,0,11.0,1,153.0,1.0,-1.0,0.0,0
37.0,4,1,2,0,789.0,1,1,0,11.0,1,93.0,1.0,-1.0,0.0,0
39.0,4,2,2,0,3462.0,1,0,0,11.0,1,315.0,2.0,-1.0,0.0,1
20.0,8,2,1,0,53.0,0,0,0,11.0,1,203.0,1.0,-1.0,0.0,0
21.0,10,2,1,0,280.0,0,0,0,11.0,1,280.0,2.0,-1.0,0.0,0
34.0,1,2,1,0,1923.0,0,0,0,11.0,1,159.0,1.0,-1.0,0.0,0
42.0,9,1,1,0,994.0,1,0,0,11.0,1,149.0,1.0,-1.0,0.0,1
26.0,0,2,1,0,96.0,0,0,0,11.0,1,349.0,1.0,-1.0,0.0,1
29.0,4,2,2,0,630.0,0,0,0,11.0,1,94.0,3.0,-1.0,0.0,0
33.0,0,0,1,0,661.0,1,0,0,11.0,1,108.0,1.0,-1.0,0.0,0
46.0,4,1,2,0,1600.0,1,1,0,11.0,1,643.0,1.0,-1.0,0.0,1
40.0,0,2,1,0,100.0,1,0,0,11.0,1,221.0,1.0,-1.0,0.0,1
29.0,0,1,2,0,238.0,0,0,0,11.0,1,97.0,1.0,-1.0,0.0,0
45.0,0,1,1,0,1435.0,1,0,0,11.0,1,201.0,1.0,-1.0,0.0,0
55.0,9,2,1,0,1199.0,0,1,1,11.0,1,91.0,1.0,-1.0,0.0,0
39.0,0,1,1,0,260.0,1,0,0,11.0,1,175.0,2.0,-1.0,0.0,1
55.0,5,1,2,0,357.0,1,0,0,11.0,1,526.0,1.0,-1.0,0.0,0
58.0,6,1,0,0,1013.0,1,0,0,11.0,1,206.0,1.0,-1.0,0.0,1
24.0,8,2,1,0,125.0,0,0,0,11.0,1,477.0,1.0,-1.0,0.0,0
70.5,1,1,1,0,1165.0,0,0,0,11.0,1,400.0,3.0,-1.0,0.0,0
70.5,5,1,0,0,0.0,0,0,1,11.0,1,198.0,1.0,-1.0,0.0,0
42.0,0,1,1,0,437.0,1,0,0,11.0,1,120.0,3.0,-1.0,0.0,0
42.0,1,1,1,0,413.0,1,0,0,11.0,1,589.0,2.0,-1.0,0.0,1
32.0,1,2,2,0,60.0,1,1,0,11.0,1,248.0,2.0,-1.0,0.0,0
23.0,8,2,1,0,480.0,0,0,0,11.0,1,162.0,1.0,-1.0,0.0,0
70.5,5,0,0,0,3462.0,0,0,0,11.0,1,163.0,3.0,-1.0,0.0,0
57.0,4,1,1,0,2155.0,0,1,0,11.0,1,82.0,2.0,-1.0,0.0,0
70.0,5,1,1,0,3462.0,0,0,1,11.0,1,172.0,2.0,-1.0,0.0,0
36.0,4,1,2,0,539.0,0,0,0,11.0,1,176.0,1.0,-1.0,0.0,0
33.0,4,2,2,0,312.0,0,0,0,11.0,1,271.0,1.0,-1.0,0.0,0
40.0,1,0,1,0,0.0,0,0,0,12.0,1,266.0,2.0,-1.0,0.0,0
64.0,4,1,1,0,1646.0,0,0,0,12.0,1,68.0,3.0,-1.0,0.0,0
27.0,8,2,2,0,3462.0,0,0,0,12.0,1,345.0,2.0,-1.0,0.0,0
70.5,5,0,2,0,261.0,0,0,0,12.0,1,643.0,2.0,-1.0,0.0,0
66.0,2,1,0,0,0.0,0,0,1,12.0,1,643.0,1.0,-1.0,0.0,0
60.0,1,1,0,0,631.0,0,0,0,12.0,1,429.0,2.0,-1.0,0.0,1
32.0,4,2,2,0,3283.0,0,0,0,12.0,1,623.0,2.0,-1.0,0.0,1
32.0,7,2,1,0,1153.0,0,0,0,12.0,1,340.0,2.0,-1.0,0.0,0
37.0,4,1,2,0,393.0,1,0,0,12.0,1,62.0,2.0,-1.0,0.0,0
44.0,6,0,2,0,1070.0,1,0,0,12.0,1,137.0,2.0,-1.0,0.0,1
26.0,4,2,2,0,141.0,0,0,0,12.0,1,74.0,2.0,-1.0,0.0,0
25.0,9,2,1,0,886.0,0,0,0,12.0,1,121.0,1.0,-1.0,0.0,0
26.0,8,2,1,0,3462.0,0,0,1,12.0,1,127.0,1.0,-1.0,0.0,0
31.0,7,2,1,0,181.0,0,0,0,12.0,1,182.0,1.0,-1.0,0.0,1
32.0,9,1,1,0,484.0,1,0,0,12.0,1,643.0,2.0,-1.0,0.0,1
21.0,8,2,1,0,123.0,0,0,1,12.0,1,449.0,1.0,-1.0,0.0,1
70.5,5,1,2,0,3462.0,0,0,0,12.0,1,90.0,2.0,-1.0,0.0,0
35.0,6,2,2,0,353.0,0,0,0,12.0,1,582.0,1.0,-1.0,0.0,1
24.0,8,2,0,0,474.0,0,0,0,12.0,1,249.0,1.0,-1.0,0.0,0
28.0,9,2,2,0,0.0,1,0,0,12.0,1,150.0,1.0,-1.0,0.0,0
50.0,9,0,1,0,2794.0,0,0,0,12.0,1,643.0,2.0,-1.0,0.0,1
36.0,4,2,2,0,3462.0,1,0,0,12.0,1,239.0,2.0,-1.0,0.0,1
59.0,3,1,0,0,182.0,0,0,0,12.0,1,90.0,1.0,-1.0,0.0,0
38.0,0,2,1,0,245.0,1,1,0,12.0,1,251.0,2.0,-1.0,0.0,0
70.5,5,1,0,0,2970.0,0,0,0,12.0,1,641.0,1.0,-1.0,0.0,1
20.0,8,2,0,0,3462.0,0,0,0,12.0,1,178.0,2.0,-1.0,0.0,1
36.0,0,1,2,0,29.0,0,0,0,12.0,1,576.0,1.0,-1.0,0.0,1
35.0,3,1,2,0,3462.0,0,0,0,12.0,1,643.0,2.0,-1.0,0.0,0
57.0,0,2,1,0,2223.0,0,0,0,12.0,1,643.0,1.0,-1.0,0.0,1
40.0,0,1,1,0,3138.0,0,0,0,12.0,1,238.0,1.0,-1.0,0.0,0
41.0,4,1,2,0,3462.0,0,0,0,12.0,1,147.0,2.0,-1.0,0.0,1
59.0,9,1,1,0,116.0,0,0,0,12.0,1,398.0,4.0,-1.0,0.0,1
30.0,4,2,2,0,280.0,0,0,0,12.0,1,100.0,1.0,-1.0,0.0,0
28.0,10,2,1,0,16.0,0,0,0,12.0,1,119.0,4.0,-1.0,0.0,0
53.0,7,1,1,0,341.0,0,0,0,12.0,1,90.0,2.0,-1.0,0.0,0
37.0,0,1,1,0,3420.0,0,0,1,12.0,1,92.0,1.0,-1.0,0.0,0
36.0,4,1,2,0,2987.0,1,0,0,12.0,1,307.0,1.0,-1.0,0.0,1
47.0,9,1,2,0,2408.0,0,0,0,12.0,1,236.0,1.0,-1.0,0.0,0
61.0,4,2,2,0,2.0,0,0,0,12.0,1,131.0,1.0,-1.0,0.0,1
18.0,8,2,0,0,608.0,0,0,0,12.0,1,267.0,1.0,-1.0,0.0,1
32.0,4,1,2,0,1331.0,0,0,0,12.0,1,93.0,1.0,-1.0,0.0,0
51.0,5,0,1,0,1679.0,0,0,0,12.0,1,417.0,1.0,-1.0,0.0,1
37.0,0,2,2,0,3462.0,1,0,0,12.0,1,87.0,1.0,-1.0,0.0,0
37.0,9,2,1,0,300.0,0,0,0,12.0,1,82.0,1.0,-1.0,0.0,0
34.0,9,1,1,0,256.0,1,0,0,12.0,1,201.0,2.0,-1.0,0.0,0
34.0,4,2,2,0,48.0,1,0,0,12.0,1,643.0,3.0,-1.0,0.0,1
43.0,4,2,2,0,1806.0,1,0,0,12.0,1,161.0,2.0,-1.0,0.0,0
35.0,4,1,2,0,2088.0,1,0,0,12.0,1,94.0,1.0,-1.0,0.0,0
70.5,5,1,1,0,0.0,0,0,1,12.0,1,150.0,2.0,-1.0,0.0,0
32.0,7,1,1,0,386.0,0,0,0,12.0,1,305.0,3.0,-1.0,0.0,0
36.0,4,2,2,0,3462.0,0,0,0,12.0,1,153.0,1.0,-1.0,0.0,0
43.0,4,1,2,0,422.0,0,0,0,12.0,1,110.0,1.0,-1.0,0.0,0
58.0,1,0,0,0,1299.0,0,0,0,12.0,1,58.0,1.0,-1.0,0.0,0
64.0,1,1,0,0,1904.0,0,0,1,12.0,1,67.0,2.0,-1.0,0.0,0
55.0,4,1,0,0,113.0,0,0,0,12.0,1,306.0,1.0,-1.0,0.0,1
35.0,0,2,1,0,3462.0,0,0,0,12.0,1,202.0,1.0,-1.0,0.0,0
58.0,7,0,1,0,462.0,0,0,0,12.0,1,332.0,1.0,-1.0,0.0,1
26.0,7,2,1,0,50.0,1,0,0,12.0,1,153.0,1.0,-1.0,0.0,0
33.0,8,1,2,0,476.0,1,0,0,12.0,1,113.0,1.0,-1.0,0.0,0
69.0,5,1,0,0,324.0,0,0,0,12.0,1,643.0,1.0,-1.0,0.0,0
33.0,1,2,1,0,498.0,0,0,0,12.0,1,338.0,2.0,-1.0,0.0,1
23.0,9,2,2,0,1502.0,0,0,0,12.0,1,96.0,1.0,-1.0,0.0,0
70.5,5,1,1,0,1610.0,0,0,0,12.0,1,71.0,1.0,-1.0,0.0,0
57.0,4,1,1,0,3462.0,0,0,0,12.0,1,301.0,1.0,-1.0,0.0,0
34.0,10,2,2,0,415.0,0,0,0,12.0,1,123.0,1.0,-1.0,0.0,0
70.5,5,0,0,0,86.0,0,0,0,12.0,1,192.0,1.0,-1.0,0.0,0
49.0,2,2,1,0,3462.0,0,0,0,12.0,1,175.0,3.0,-1.0,0.0,0
69.0,5,1,0,0,279.0,0,0,1,12.0,1,26.0,1.0,-1.0,0.0,0
32.0,4,2,2,0,354.0,0,0,0,12.0,1,363.0,1.0,-1.0,0.0,0
43.0,9,1,2,0,2643.0,0,0,0,12.0,1,188.0,3.0,-1.0,0.0,1
33.0,9,1,2,0,3462.0,0,0,0,12.0,1,96.0,2.0,-1.0,0.0,0
46.0,9,1,1,0,0.0,0,0,0,12.0,1,107.0,1.0,-1.0,0.0,0
30.0,1,2,0,0,334.0,0,0,0,12.0,1,188.0,1.0,-1.0,0.0,0
64.0,5,1,1,0,1370.0,0,0,0,12.0,1,174.0,1.0,-1.0,0.0,0
44.0,6,1,1,0,163.0,1,0,0,12.0,1,44.0,1.0,-1.0,0.0,0
49.0,9,1,1,0,905.0,0,0,0,12.0,1,90.0,1.0,-1.0,0.0,0
53.0,7,1,1,0,442.0,1,0,0,12.0,1,166.0,1.0,-1.0,0.0,0
34.0,7,1,1,0,1337.0,0,0,0,12.0,1,255.0,2.0,-1.0,0.0,1
25.0,4,2,2,0,2305.0,0,0,0,12.0,1,222.0,2.0,-1.0,0.0,0
19.0,8,2,0,0,56.0,0,0,0,12.0,1,246.0,1.0,-1.0,0.0,0
44.0,9,1,2,0,1818.0,1,1,0,12.0,1,120.0,1.0,-1.0,0.0,0
46.0,10,1,1,0,1040.0,0,0,1,12.0,1,542.0,1.0,-1.0,0.0,0
26.0,4,2,2,0,1643.0,0,0,0,12.0,1,243.0,1.0,-1.0,0.0,0
50.0,0,1,1,0,238.0,1,0,0,12.0,1,216.0,5.0,-1.0,0.0,0
70.5,5,1,1,0,291.0,0,0,0,12.0,1,543.0,1.0,-1.0,0.0,0
30.0,9,1,1,0,3462.0,0,0,0,12.0,1,227.0,1.0,-1.0,0.0,0
26.0,8,2,1,0,374.0,0,0,1,12.0,1,478.0,2.0,-1.0,0.0,0
31.0,4,1,2,0,1812.0,0,0,0,12.0,1,112.0,1.0,-1.0,0.0,0
36.0,9,1,1,0,2474.0,1,0,0,12.0,1,107.0,1.0,-1.0,0.0,0
40.0,3,1,1,0,2064.0,0,0,0,12.0,1,107.0,1.0,-1.0,0.0,0
30.0,10,2,2,0,1159.0,0,0,0,12.0,1,95.0,1.0,-1.0,0.0,0
32.0,6,0,2,0,3271.0,0,0,0,12.0,1,162.0,1.0,-1.0,0.0,0
35.0,7,1,1,0,618.0,0,0,0,12.0,1,293.0,1.0,-1.0,0.0,1
32.0,9,2,2,0,1246.0,1,0,0,12.0,1,68.0,1.0,-1.0,0.0,0
43.0,9,2,1,0,451.0,0,0,0,12.0,1,289.0,2.0,-1.0,0.0,1
62.0,4,1,2,0,3462.0,0,0,0,12.0,1,344.0,3.0,-1.0,0.0,0
70.0,9,1,2,0,3462.0,0,0,0,12.0,1,298.0,1.0,-1.0,0.0,0
61.0,4,1,1,0,1471.0,0,0,0,12.0,1,331.0,2.0,-1.0,0.0,0
43.0,5,0,0,0,3462.0,0,0,0,13.0,1,111.0,5.0,-1.0,0.0,0
70.5,5,1,0,0,0.0,0,0,1,13.0,1,562.0,2.0,-1.0,0.0,1
45.0,10,0,0,1,11.0,0,0,0,13.0,1,489.0,5.0,-1.0,0.0,1
38.0,1,2,1,0,0.0,0,0,0,13.0,1,255.0,2.0,-1.0,0.0,0
47.0,7,1,1,0,4.0,0,0,0,13.0,1,73.0,2.0,-1.0,0.0,0
32.0,9,2,2,0,696.0,0,1,0,13.0,1,101.0,4.0,-1.0,0.0,0
38.0,1,1,1,0,1165.0,1,0,0,13.0,1,643.0,3.0,-1.0,0.0,1
52.0,9,1,2,0,1785.0,0,0,0,13.0,1,349.0,1.0,-1.0,0.0,0
70.5,5,1,2,0,699.0,0,0,0,13.0,1,425.0,2.0,-1.0,0.0,1
58.0,1,1,0,0,0.0,0,0,1,13.0,1,181.0,1.0,-1.0,0.0,0
67.0,5,1,1,0,1146.0,0,0,0,13.0,1,187.0,2.0,-1.0,0.0,0
70.5,5,1,1,0,3.0,0,0,0,13.0,1,643.0,3.0,-1.0,0.0,0
32.0,4,2,2,0,2465.0,0,0,0,13.0,1,414.0,1.0,-1.0,0.0,1
32.0,4,1,2,0,1388.0,1,0,0,13.0,1,102.0,1.0,-1.0,0.0,0
32.0,0,2,1,0,5.0,1,1,0,13.0,1,200.0,1.0,-1.0,0.0,0
29.0,0,2,2,0,41.0,1,0,0,13.0,1,148.0,2.0,-1.0,0.0,1
40.0,9,1,2,0,99.0,0,0,0,13.0,1,220.0,2.0,-1.0,0.0,0
26.0,4,2,2,0,-8.0,0,0,0,13.0,1,402.0,2.0,-1.0,0.0,0
31.0,0,1,1,0,35.0,0,0,0,13.0,1,315.0,2.0,-1.0,0.0,1
30.0,4,1,2,0,802.0,1,0,0,13.0,1,105.0,1.0,-1.0,0.0,0
69.0,3,2,1,0,2493.0,0,0,0,13.0,1,368.0,1.0,-1.0,0.0,0
29.0,8,2,1,0,314.0,0,0,0,13.0,1,485.0,3.0,-1.0,0.0,0
36.0,9,1,2,0,341.0,0,0,0,13.0,1,282.0,1.0,-1.0,0.0,1
50.0,7,1,1,0,3169.0,0,0,0,13.0,1,399.0,1.0,-1.0,0.0,1
51.0,5,1,1,0,2281.0,0,0,0,13.0,1,164.0,1.0,-1.0,0.0,0
44.0,9,0,1,0,14.0,0,0,0,13.0,1,234.0,1.0,-1.0,0.0,1
70.5,5,1,1,0,1651.0,0,0,0,13.0,1,643.0,2.0,-1.0,0.0,0
67.0,9,1,1,0,0.0,0,0,0,13.0,1,643.0,2.0,-1.0,0.0,0
26.0,8,2,1,0,611.0,0,0,0,13.0,1,138.0,2.0,-1.0,0.0,0
36.0,9,1,2,0,1109.0,0,0,0,13.0,1,328.0,2.0,-1.0,0.0,0
66.0,5,1,1,0,3462.0,0,0,0,13.0,1,72.0,3.0,-1.0,0.0,0
37.0,9,1,1,0,24.0,1,0,0,13.0,1,136.0,1.0,-1.0,0.0,0
70.5,5,1,1,0,610.0,0,0,0,13.0,1,643.0,3.0,-1.0,0.0,0
60.0,5,1,1,0,523.0,0,0,0,13.0,1,192.0,3.0,-1.0,0.0,1
33.0,0,1,1,0,1604.0,0,0,0,13.0,1,78.0,2.0,-1.0,0.0,0
33.0,4,1,2,0,641.0,1,0,0,13.0,1,347.0,2.0,-1.0,0.0,0
23.0,8,2,1,0,431.0,0,0,0,13.0,1,496.0,2.0,-1.0,0.0,1
34.0,4,1,2,0,39.0,0,0,0,13.0,1,160.0,1.0,-1.0,0.0,0
56.0,4,1,2,0,616.0,0,0,0,13.0,1,293.0,2.0,-1.0,0.0,1
39.0,4,1,2,0,1301.0,0,0,0,13.0,1,233.0,1.0,-1.0,0.0,0
33.0,4,2,1,0,2859.0,1,0,0,13.0,1,105.0,1.0,-1.0,0.0,0
70.5,5,1,0,0,3324.0,0,0,0,13.0,1,227.0,2.0,-1.0,0.0,1
70.5,5,1,0,0,2079.0,0,0,0,13.0,1,100.0,1.0,-1.0,0.0,0
37.0,4,2,2,0,3462.0,0,0,1,13.0,1,57.0,1.0,-1.0,0.0,0
28.0,7,2,1,0,231.0,1,1,0,13.0,1,129.0,1.0,-1.0,0.0,0
24.0,8,2,1,0,0.0,0,0,0,13.0,1,74.0,2.0,-1.0,0.0,0
24.0,8,2,1,0,382.0,0,0,0,13.0,1,103.0,1.0,-1.0,0.0,0
66.0,3,0,0,0,204.0,0,0,1,13.0,1,213.0,1.0,-1.0,0.0,0
42.0,4,2,2,0,3371.0,1,1,0,13.0,1,284.0,1.0,-1.0,0.0,0
33.0,0,1,1,0,920.0,0,0,0,13.0,1,111.0,1.0,-1.0,0.0,0
29.0,4,1,2,0,30.0,0,0,0,13.0,1,83.0,1.0,-1.0,0.0,0
21.0,4,2,1,0,691.0,0,0,0,13.0,1,219.0,1.0,-1.0,0.0,0
33.0,7,1,1,0,227.0,1,1,0,13.0,1,477.0,2.0,-1.0,0.0,1
35.0,0,2,2,0,3462.0,1,0,0,13.0,1,73.0,1.0,-1.0,0.0,0
28.0,9,2,1,0,113.0,0,0,0,13.0,1,204.0,3.0,-1.0,0.0,1
34.0,9,1,2,0,3160.0,1,0,0,13.0,1,643.0,1.0,-1.0,0.0,0
27.0,0,2,1,0,3462.0,1,0,0,13.0,1,75.0,1.0,-1.0,0.0,0
35.0,9,1,1,0,1368.0,0,0,0,13.0,1,159.0,2.0,-1.0,0.0,0
48.0,6,1,1,0,1559.0,0,0,0,13.0,1,344.0,1.0,-1.0,0.0,0
34.0,0,1,2,0,882.0,0,0,0,13.0,1,135.0,1.0,-1.0,0.0,0
54.0,9,1,1,0,473.0,0,1,0,13.0,1,112.0,1.0,-1.0,0.0,0
70.5,5,0,0,0,166.0,0,0,0,13.0,1,99.0,1.0,-1.0,0.0,0
36.0,0,2,2,0,994.0,0,0,0,13.0,1,185.0,2.0,-1.0,0.0,0
48.0,6,1,2,0,3118.0,0,0,0,13.0,1,371.0,2.0,-1.0,0.0,0
26.0,9,2,2,0,-67.0,1,0,0,13.0,1,143.0,1.0,-1.0,0.0,0
45.0,9,1,1,0,0.0,0,0,1,13.0,1,99.0,1.0,-1.0,0.0,0
57.0,3,0,0,0,1198.0,0,0,0,13.0,1,146.0,1.0,-1.0,0.0,0
34.0,4,2,2,0,2279.0,0,0,0,13.0,1,284.0,1.0,-1.0,0.0,0
34.0,4,2,2,0,3462.0,0,0,0,13.0,1,643.0,1.0,-1.0,0.0,1
30.0,0,2,2,0,305.0,0,0,0,13.0,1,75.0,1.0,-1.0,0.0,0
56.0,5,1,0,0,3462.0,0,0,0,13.0,1,320.0,2.0,-1.0,0.0,1
35.0,0,2,2,0,3462.0,0,0,0,13.0,1,135.0,2.0,-1.0,0.0,0
50.0,3,0,1,0,0.0,0,0,1,13.0,1,43.0,1.0,-1.0,0.0,0
30.0,4,2,2,0,499.0,1,0,0,13.0,1,92.0,2.0,-1.0,0.0,0
45.0,4,2,2,0,2067.0,1,0,0,13.0,1,393.0,2.0,-1.0,0.0,1
36.0,9,2,1,0,376.0,0,0,0,13.0,1,479.0,1.0,-1.0,0.0,1
57.0,5,2,2,0,842.0,0,0,0,13.0,1,284.0,3.0,-1.0,0.0,1
35.0,4,1,2,0,1471.0,1,1,0,13.0,1,236.0,3.0,-1.0,0.0,0
30.0,8,2,2,0,3115.0,0,0,1,13.0,1,217.0,2.0,-1.0,0.0,0
34.0,4,2,2,0,1228.0,0,0,0,13.0,1,99.0,2.0,-1.0,0.0,0
30.0,4,1,2,0,877.0,0,0,0,13.0,1,202.0,1.0,-1.0,0.0,0
33.0,1,1,1,0,3462.0,0,0,0,13.0,1,238.0,2.0,-1.0,0.0,0
33.0,4,1,2,0,3363.0,1,1,0,13.0,1,158.0,1.0,-1.0,0.0,0
66.0,4,2,2,0,3462.0,0,0,0,13.0,1,275.0,1.0,-1.0,0.0,0
49.0,9,1,2,0,1235.0,0,0,0,13.0,1,354.0,3.0,-1.0,0.0,1
29.0,3,2,2,0,453.0,0,0,0,13.0,1,126.0,2.0,-1.0,0.0,0
49.0,4,1,2,0,1.0,0,0,1,13.0,1,640.0,2.0,-1.0,0.0,1
33.0,0,1,1,0,1737.0,0,0,0,14.0,1,228.0,2.0,-1.0,0.0,0
58.0,5,1,1,0,1227.0,0,0,0,14.0,1,182.0,2.0,-1.0,0.0,0
37.0,7,1,1,0,775.0,0,0,0,14.0,1,150.0,2.0,-1.0,0.0,1
70.5,5,1,2,0,3462.0,0,0,0,14.0,1,233.0,2.0,-1.0,0.0,0
67.0,5,1,0,0,3462.0,0,0,1,14.0,1,176.0,2.0,-1.0,0.0,0
37.0,4,1,2,0,1276.0,0,0,0,14.0,1,156.0,2.0,-1.0,0.0,1
35.0,4,2,2,0,3462.0,0,0,0,14.0,1,172.0,4.0,-1.0,0.0,1
59.0,10,0,1,0,2026.0,0,0,0,14.0,1,185.0,3.0,-1.0,0.0,0
68.0,5,1,0,0,2301.0,0,0,0,14.0,1,90.0,3.0,-1.0,0.0,0
21.0,8,2,1,0,3462.0,0,0,0,14.0,1,126.0,3.0,-1.0,0.0,0
57.0,0,1,1,0,169.0,0,0,0,14.0,1,180.0,1.0,-1.0,0.0,0
29.0,10,2,1,0,486.0,0,0,1,14.0,1,151.0,1.0,-1.0,0.0,0
43.0,10,1,1,0,775.0,0,0,0,14.0,1,98.0,1.0,-1.0,0.0,0
45.0,4,1,2,0,1433.0,0,0,0,14.0,1,117.0,1.0,-1.0,0.0,0
46.0,10,2,2,0,44.0,0,0,0,14.0,1,225.0,1.0,-1.0,0.0,1
26.0,0,2,1,0,255.0,0,0,0,14.0,1,209.0,2.0,-1.0,0.0,1
54.0,5,1,2,0,1778.0,0,0,0,14.0,1,319.0,1.0,-1.0,0.0,0
33.0,6,1,2,0,263.0,0,0,0,14.0,1,257.0,1.0,-1.0,0.0,0
69.0,5,1,0,0,579.0,0,0,0,14.0,1,230.0,1.0,-1.0,0.0,0
47.0,10,1,1,0,926.0,0,0,0,14.0,1,436.0,1.0,-1.0,0.0,1
63.0,5,0,1,0,3462.0,0,0,0,14.0,1,415.0,1.0,-1.0,0.0,0
59.0,4,0,2,0,3368.0,0,0,0,14.0,1,260.0,1.0,-1.0,0.0,0
58.0,4,0,2,0,3462.0,0,0,0,14.0,1,92.0,3.0,-1.0,0.0,0
36.0,4,1,0,0,1506.0,0,0,0,14.0,1,326.0,3.0,-1.0,0.0,1
19.0,8,2,1,0,60.0,0,0,0,14.0,1,253.0,1.0,-1.0,0.0,0
28.0,0,2,2,0,373.0,1,0,0,14.0,1,78.0,1.0,-1.0,0.0,0
26.0,9,2,2,0,777.0,1,0,0,14.0,1,260.0,2.0,-1.0,0.0,0
37.0,4,1,2,0,332.0,1,0,0,14.0,1,190.0,2.0,-1.0,0.0,0
64.0,5,1,2,0,846.0,0,0,0,14.0,1,107.0,3.0,-1.0,0.0,0
36.0,1,0,1,0,2843.0,0,0,0,14.0,1,186.0,1.0,-1.0,0.0,1
22.0,8,2,1,0,47.0,0,0,0,14.0,1,236.0,2.0,-1.0,0.0,0
38.0,9,0,1,0,902.0,1,0,0,14.0,1,108.0,1.0,-1.0,0.0,0
37.0,8,2,1,0,444.0,0,0,0,14.0,1,137.0,1.0,-1.0,0.0,1
62.0,4,1,2,0,557.0,0,0,0,14.0,1,185.0,1.0,-1.0,0.0,1
29.0,8,2,1,0,145.0,0,0,0,14.0,1,105.0,1.0,-1.0,0.0,0
26.0,1,2,1,0,535.0,0,0,0,14.0,1,125.0,1.0,-1.0,0.0,1
70.5,5,2,2,0,614.0,0,0,0,14.0,1,553.0,1.0,-1.0,0.0,0
45.0,4,1,2,0,2671.0,0,0,0,14.0,1,94.0,4.0,-1.0,0.0,1
33.0,4,1,2,0,271.0,1,0,0,14.0,1,643.0,2.0,-1.0,0.0,1
63.0,9,1,1,0,896.0,1,0,0,14.0,1,276.0,2.0,-1.0,0.0,1
23.0,1,1,1,0,272.0,0,0,0,14.0,1,100.0,2.0,-1.0,0.0,1
57.0,5,1,1,0,479.0,0,0,1,14.0,1,82.0,2.0,-1.0,0.0,0
55.0,5,1,0,0,3462.0,0,0,0,14.0,1,482.0,2.0,-1.0,0.0,0
20.0,8,2,1,0,210.0,0,0,0,14.0,1,101.0,1.0,-1.0,0.0,0
25.0,4,2,2,0,528.0,0,0,0,14.0,1,201.0,1.0,-1.0,0.0,1
32.0,9,1,2,0,2976.0,1,0,0,14.0,1,88.0,5.0,-1.0,0.0,0
60.0,5,1,1,0,209.0,0,0,0,14.0,1,391.0,3.0,-1.0,0.0,1
44.0,4,1,2,0,226.0,1,0,0,14.0,1,190.0,3.0,-1.0,0.0,1
32.0,4,2,2,0,3462.0,0,0,0,14.0,1,203.0,5.0,-1.0,0.0,0
33.0,10,2,2,0,1974.0,0,0,0,14.0,1,498.0,2.0,-1.0,0.0,1
